
http://www.wikidata.org/entity/Q4872984	Point(-117.16 46.732)	Battle of the Palouse
http://www.wikidata.org/entity/Q4870530	Point(0.99027778 51.3)	Battle of Bossenden Wood
http://www.wikidata.org/entity/Q4871663	Point(174.775743 -41.290381)	Battle of Manners Street
http://www.wikidata.org/entity/Q30109227	Point(-2.6621 53.7217)	Battle of Bamber Bridge
http://www.wikidata.org/entity/Q2178627	Point(13.46222222 52.51277778)	Battle of Mainzer Straße
http://www.wikidata.org/entity/Q30109227	Point(-2.6621 53.7217)	Battle of Bamber Bridge
http://www.wikidata.org/entity/Q2122172	Point(15.73241944 36.22211667)	Battle of Cape Passero
http://www.wikidata.org/entity/Q2127666	Point(-95.121603 36.48899)	Battle of Cabin Creek
http://www.wikidata.org/entity/Q2236703	Point(4.929 51.708)	Battle for the Kapelsche Veer
http://www.wikidata.org/entity/Q702568	Point(120.417 14.6667)	Battle of Corregidor
http://www.wikidata.org/entity/Q838704	Point(19.333333333 41.283333333)	Battle of Durazzo
http://www.wikidata.org/entity/Q850778	Point(19.036055555 47.501111111)	Battle of Buda
http://www.wikidata.org/entity/Q855913	Point(-79.4754 38.3247)	Battle of McDowell
http://www.wikidata.org/entity/Q860502	Point(-86.2454 35.6305)	Battle of Hoover's Gap
http://www.wikidata.org/entity/Q911471	Point(19.66694444 30.435)	Second Battle of Brega
http://www.wikidata.org/entity/Q923890	Point(12.72777778 32.75222222)	First Battle of Zawiya
http://www.wikidata.org/entity/Q940762	Point(-76.5671 36.75968)	Battle of Suffolk
http://www.wikidata.org/entity/Q962434	Point(-83.369 36.3248)	Battle of Bean's Station
http://www.wikidata.org/entity/Q989081	Point(19.66694444 30.435)	First Battle of Brega
http://www.wikidata.org/entity/Q4438360	Point(106.372 11.581)	New Year's Day Battle of 1968
http://www.wikidata.org/entity/Q2699406	Point(-79.8745 32.7526)	First Battle of Charleston Harbor
http://www.wikidata.org/entity/Q2740066	Point(-85.3186 35.0739)	Second Battle of Chattanooga
http://www.wikidata.org/entity/Q2795589	Point(-89.5514 37.3132)	Battle of Cape Girardeau
http://www.wikidata.org/entity/Q2805702	Point(-91.92 38.84)	Battle of Moore's Mill
http://www.wikidata.org/entity/Q2850143	Point(-106.8 32.266666666)	Second Battle of Mesilla
http://www.wikidata.org/entity/Q2889935	Point(7.0 49.233333333)	Battle of Saarbrücken
http://www.wikidata.org/entity/Q2890386	Point(16.9982 49.2769)	Battle at Wischau
http://www.wikidata.org/entity/Q2890540	Point(-101.2725 19.1408)	Battle of la Loma
http://www.wikidata.org/entity/Q2891495	Point(-69.216666666 9.566666666)	Battle of Araure
http://www.wikidata.org/entity/Q2904764	Point(-85.8901 37.2622)	Battle of Munfordville
http://www.wikidata.org/entity/Q2921019	Point(-96.3081 34.32)	Battle of Middle Boggy Depot
http://www.wikidata.org/entity/Q2984837	Point(2.718888888 50.401111111)	Battle of Lorette Hill
http://www.wikidata.org/entity/Q3043087	Point(0.076944444 47.26)	Battle of Saumur
http://www.wikidata.org/entity/Q3072453	Point(-85.01568 34.74105)	Battle of Rocky Face Ridge
http://www.wikidata.org/entity/Q1254898	Point(9.11666667 39.21666667)	Battle of Lucocisterna
http://www.wikidata.org/entity/Q1749008	Point(96.883333 17.366667)	Battle of Sittang Bridge
http://www.wikidata.org/entity/Q1773984	Point(97.1775 31.137222222)	Battle of Chamdo
http://www.wikidata.org/entity/Q4870134	Point(-64.165806 45.916639)	Battle at Chignecto
http://www.wikidata.org/entity/Q4870205	Point(80.73055556 9.32583333)	Battle of Aanandapuram
http://www.wikidata.org/entity/Q4870230	Point(125.18 -8.872777777)	Battle of Aidabasalala
http://www.wikidata.org/entity/Q4870312	Point(-87.10699 35.13605)	Battle of Anthony's Hill
http://www.wikidata.org/entity/Q4870424	Point(51.0774 11.2863)	Battle of Bargal
http://www.wikidata.org/entity/Q4870507	Point(-82.326389 36.533333)	Battle of Blountville
http://www.wikidata.org/entity/Q4870516	Point(-88.562233 34.65505)	Battle of Booneville
http://www.wikidata.org/entity/Q4870537	Point(-78.666667 43.926944)	Battle of Bowmanville
http://www.wikidata.org/entity/Q4870570	Point(-97.4959 25.9022)	Battle of Brownsville
http://www.wikidata.org/entity/Q4870590	Point(-83.081 36.252)	Battle of Bull's Gap
http://www.wikidata.org/entity/Q4870592	Point(-5.318 56.846)	Battle of Bun Garbhain
http://www.wikidata.org/entity/Q4870637	Point(-109.5089952 36.1552818)	Battle of Canyon de Chelly
http://www.wikidata.org/entity/Q4870655	Point(-7.3158 57.5225)	Battle of Carinish
http://www.wikidata.org/entity/Q4870703	Point(74.404 32.838)	Battle of Chamb
http://www.wikidata.org/entity/Q4870777	Point(-87.0488 35.6163)	Battle of Columbia
http://www.wikidata.org/entity/Q4870800	Point(-3.878 56.987)	Battle of Craig Cailloc
http://www.wikidata.org/entity/Q4870819	Point(-84.3056 38.407)	Battle of Cynthiana
http://www.wikidata.org/entity/Q4870878	Point(-4.428 57.597)	Battle of Dingwall
http://www.wikidata.org/entity/Q4870910	Point(-100.7189 31.1912)	Battle of Dove Creek
http://www.wikidata.org/entity/Q4871089	Point(57.967847 38.167286)	Battle of Geok Tepe
http://www.wikidata.org/entity/Q4871102	Point(-92.842222222 39.237777777)	Battle of Glasgow
http://www.wikidata.org/entity/Q4871133	Point(-1.2 49.25)	Battle of Graignes
http://www.wikidata.org/entity/Q4871197	Point(-79.365732537 34.718623668)	Battle of Hayes Pond
http://www.wikidata.org/entity/Q4871235	Point(175.308533333 -37.980713888)	Battle of Hingakaka
http://www.wikidata.org/entity/Q4871361	Point(67.3497 29.106)	Battle of Kachhi
http://www.wikidata.org/entity/Q3636541	Point(-92.17917 39.06917)	Battle of Mount Zion Church
http://www.wikidata.org/entity/Q2352722	Point(-87.85747 36.48485)	Battle of Dover
http://www.wikidata.org/entity/Q2392991	Point(128.091944444 -3.708888888)	Battle of Ambon
http://www.wikidata.org/entity/Q2407735	Point(-94.4168 39.0938)	First Battle of Independence
http://www.wikidata.org/entity/Q2411860	Point(-82.9373 36.1934)	Battle of Blue Springs
http://www.wikidata.org/entity/Q2416094	Point(10.06259722 37.05794444)	Battle of Utica
http://www.wikidata.org/entity/Q2443807	Point(-85.3088 35.0651)	First Battle of Chattanooga
http://www.wikidata.org/entity/Q2553164	Point(20.57701944 35.13787778)	Battle of the Espero Convoy
http://www.wikidata.org/entity/Q2556972	Point(-88.393 35.793)	Battle of Parker's Cross Roads
http://www.wikidata.org/entity/Q2608018	Point(-86.9063 35.798)	Battle of Thompson's Station
http://www.wikidata.org/entity/Q2608779	Point(-97.3964 27.7938)	Battle of Corpus Christi
http://www.wikidata.org/entity/Q2659718	Point(-106.609991 35.110703)	Battle of Albuquerque
http://www.wikidata.org/entity/Q3766009	Point(11.79511342 43.40674569)	Battle of Pieve al Toppo
http://www.wikidata.org/entity/Q3808756	Point(-94.4412 39.0856)	Second Battle of Independence
http://www.wikidata.org/entity/Q3853944	Point(-94.1845 36.8836)	First Battle of Newtonia
http://www.wikidata.org/entity/Q3854317	Point(-94.6783 38.2552)	Battle of Marais des Cygnes
http://www.wikidata.org/entity/Q3885431	Point(2.68333 50.0167)	order of battle for the Battle of the Somme
