latitude,longitude,label,link
57.26538726684028, -4.474798403050024,Aleister Crowley (1875-1947),https://www.boleskinehouse.org/aleister-crowley/
51.46969649083474, -0.26189101103278023,John Dee (1527-1609),https://en.wikipedia.org/wiki/John_Dee
43.643533412467896, 5.097188044830855, Nostradamus (1503–1566),https://en.wikipedia.org/wiki/Nostradamus
29.959444, -90.071389,Marie Laveau,https://en.wikipedia.org/wiki/Marie_Laveau
57.816667, 28.333333, Madame Helena Blavatsky (1831–1891),https://en.wikipedia.org/wiki/Helena_Blavatsky
50.520278, 13.633611,Edward Kelley (1555–1597),https://en.wikipedia.org/wiki/Edward_Kelley
48.72527095017145, 17.761260487630395,Elizabeth Báthory (1560–1614),https://en.wikipedia.org/wiki/Elizabeth_B%C3%A1thory
54.47194029377998, 9.836114834956113,Count of St. Germain, https://en.wikipedia.org/wiki/Count_of_St._Germain
48.863611, 2.353056,Nicolas Flamel (1330–1418), https://en.wikipedia.org/wiki/House_of_Nicolas_Flamel
43.353333, -102.089167,Black Elk,https://en.wikipedia.org/wiki/Black_Elk
-33.87373, 151.22357,Rosaleen Norton,https://en.wikipedia.org/wiki/Rosaleen_Norton
