latitude,longitude,label,link
32.22632888230492, -110.96501282726967,Dry River Witches Shoppe,https://www.facebook.com/DryRiverWitchesShoppe/?locale=en_GB
34.86234214148414, -111.81182034659977,Crystal Magic Psychic Center,http://crystalmagicpsychiccenter.com/
33.37722050578209, -111.78767217082833,Tree of Life Metaphysical,https://treeoflifemetaphysical.com/
35.279924955965555, -93.13166387851409, The Atomic Squid,https://theatomicsquid.com/
33.745837190667196, -116.7128319355817,Everitt’s Minerals,https://everittsminerals.com
33.7595756313165, -117.85549613017584,The Dragon and the Rose, https://www.thedragonandtherose.com/
34.1429371702714, -118.13217730523132, Alexandria II,https://www.alexandria2.com
37.76350591735811, -122.43376603194882,Crystal Way,https://crystalwaysf.com/
37.82986891407098, -122.26443157283406,Ancient Ways,https://www.ancientways.com/
37.76579064847493, -122.44958371260597,Sword & Rose,https://www.theswordandrose.net/
39.740161816610566, -104.96305407911191,Herbs & Arts,https://www.herbsandarts.com/
41.90136474562099, -72.65030130041453,Mondazzi Book and Bead,https://mondazzi.com/
39.1115967679785, -75.54449392317375,Finding Avalon,http://www.findingavalon.org
29.026229669756525, -81.32439811433568,My Cauldron,https://www.mycauldron.com/
30.16301567718838, -81.70168205580399,Spiritual Uplifts,www.spiritualuplifts.com
30.28243746391906, -81.7281487514867,Earth Gifts,http://www.earthgifts.com/
28.55248830146503, -81.3638958664405,Avalon Beyond,http://www.avalonbeyond.com/
28.554785493785282, -81.36563045310416,Spiral Circle,http://spiralcircle.com
25.6478488594892, -80.33660173893645, Five Sisters,https://fivesisterscrystals.com/
26.55229119934544, -80.05514943501443,Crystal Garden,https://thecrystalgarden.com/
26.70882327081461, -80.10351936220543,Expedito Enlightenment Center,http://botanicasanexpedito.com
28.329048489071216, -81.51571071641372,Black Market Minerals,http://www.blackmarketminerals.com/
29.89732919305857, -81.31332036410824,Silver Feather Jewelry & Gifts,http://www.silver-feather-jewelry.com/
34.03059688724108, -83.39681354542535,WhiteOak Art Designs & More
34.18806004919339, -84.14553843896954,Simple Strands,http://www.simplestrands.com/
34.01905809853291, -84.32000560515374,The Open Mind Center,https://www.schedulicity.com/scheduling/TOMHXP/services
32.064712235822554, -81.09711403230936,Brighter Day Natural Foods,http://www.brighterdayfoods.com/
33.905816333101626, -84.37792589101325,Phoenix & Dragon Bookstore,https://places.singleplatform.com/phoenix-and-dragon-bookstore/menu?ref=google#menu_1174877
34.08456333406749, -84.55764501147151,Forever And A Day,https://www.foreverandaday.biz/
42.242124260054894, -88.31863495839673,Enlightened Balance Chakra Spa,https://www.enlightenedbalance.com/
42.24259307945063, -88.3179308566751,Evolve for Inner Peace,http://www.evolveforinnerpeace.com/
41.98347962756431, -87.66057907092403,Alchemy Arts Occult Supply,https://www.instagram.com/alchemyartsofficial/profilecard/?igsh=azhpZDJkdHlpMjRq
38.63525156439822, -90.21963482148962,Sincerely the Craft,http://sincerelythecraft.com/
39.764809475734396, -86.2877221240535,All My Relations,http://www.allmyrelationsindy.com/
41.58923129327441, -87.48071693020027,The Pride,https://www.thepridespiritualshop.com/
40.4190505892913, -86.88820013928957,Castle-Brooks Spiritual Supply,http://www.spiritualsupplylafayette.com/
40.42386994404986, -86.90863413016858,Von's Book Shop,http://www.vonsshops.com/, Mainly crystals on the metaphysical side
38.313887595163315, -85.80605366378691,Earth's Art,
41.65989538307633, -91.53198066447743,Om Gifts For Body & Soul,http://www.omgiftsiowacity.com/
36.95081866449222, -84.09136535912623,Gaia Spirits Gift Shoppe,https://gaiaspirits.com/
32.4738269138742, -93.72185418535778,The Peace of Mind Center,https://thepeaceofmindcenter.com/
30.396308017872478, -91.15815258567072,Coyote Moon Crystals & Gifts,http://www.coyotemoonbr.com/
29.95445706085878, -90.06642843819974,Earth Odyssey,https://shop.earthodysseynola.com/
44.54907043900895, -69.62985345059666,Enchanted Herbs & Teas
43.37168069005238, -70.55267423579086, Dragon Star Creations,http://www.dragonstarcreationsonline.com/
39.104474822490566, -76.8441777533973,The Crystal Fox,http://www.thecrystalfox.biz/
42.026219738587436, -70.07723699077799,Atlantic Spice Co,http://www.atlanticspice.com/
42.05049574682009, -70.18798106329544,Mystik Moon,http://www.mystikmoon.com/
42.05154723138415, -70.18663716974298, Shop Therapy,https://www.shoptherapy.com/
41.82853880891003, -69.97287122677318,Buddha Bobs
41.78635266943707, -69.99286976573944, Earth House,https://earthhouse.com/
42.3663462713499, -71.1049897949217, Seven Stars,https://www.facebook.com/Seven-Stars-crystals-and-books-296498567052981/
42.46880148362562, -73.20572349907425,New Moon Gifts,http://fb.com/newmoongifts

