latitude longitude
42.520889030458434, -70.89170224488971 Salem Witch Trials Memorial https://salemwitchmuseum.com/locations/witch-trials-memorial/
60.39910358600205, 5.304427395918116 Heksestein https://www.atlasobscura.com/places/heksestein-witch-stone-bergen-norway
48.899073	11.187862	Memorial to the victims of the Eichstätt witch trials
55.847258	-4.440114	Paisley Witches Memorial
55.9489	-3.19643	Witches' Well	https://en.wikipedia.org/wiki/Witches%27_Well,_Edinburgh
55.953078674831	-2.9827093469504	Witch memorial statue in Prestonpans
55.953233	-2.981114	Statue to Alleged Witches Executed in Prestonpans
55.954654	-2.43551	Witches Knowe, execution site of Unknown (Alleged) Witches
55.957237	-2.991221	Witches Gestalt Memorial Garden
55.968732145039	-2.5318137087464	Witch Stone of Spott
56.009194215447	-3.568413556726	Bo'ness Witches Stone
56.189544	-3.526225	Pentagonal Pillar in Memory of 10 Women and 1 Man
56.189651083833	-3.526426602752	Tullibole Witch's Maze
56.343286	-2.797844	Witch Lake on the coast at St Andrews
56.397819	-3.816461	Witch Stone of Monzie
56.647219742251	-2.8975581162117	Forfar Witch Memorial
57.613557467083	-3.6026164296367	Witch Stone of Forres
57.876938573044	-4.0241213179838	Dornoch Witch Stone
58.977479	-2.955412	Orkney Witchcraft Trials Memorial
