31.6082,34.8939,Eleutheropolis
32.498508,35.501446,Scythopolis (Bet She'an)
32.517922,36.479872,Bosra
32.632251,14.309281,Leptis Magna
32.707946,20.945587,Ptolemais
32.803934,12.494008,Sabratha
32.824585,21.850739,Cyrene
33.685822,10.913907,Djerba (Djerba)
34.253315,35.660419,Botrus (Batroun)
34.635409,5.522764,Gemellae (M'lili)
34.655531,10.67308,Thaenae
34.749855,40.728926,Dura Europos
34.754942,32.405344,Augusta Paphus (Paphos)
35.058004,24.958405,Gortyn (Gortyn)
35.0762,11.0188,Acholla
35.185522,33.90238,(Salamis)
35.199735,-6.108586,Lixus
35.211842,10.791201,Bararus
35.243627,9.11454,Sufetula (Sbeitla)
35.2964,10.7069,Thysdrus (El Djem) - Large
35.401246,8.123764,Theveste (Tébessa)
35.489247,6.259935,Lambaesis (Lambèse)
35.619145,11.042257,Thapsus
35.678313,10.866518,Leptis Minor
35.826,10.64,Hadrumentum (Sousse)
35.855562,9.206366,Mactaris
35.958633,10.441163,Ulissipira
36.034857,9.69344,(Ksar Lemsa)
36.133958,10.377445,Upenna (Enfida)
36.163516,9.775575,Seressi
36.186,8.7,Sicca Veneria (El Kef)
36.250003,10.397047,Pheradi Maius (Sidi Khalifa)
36.31072,9.319186,Thimisua (Gaafour)
36.398212,9.90575,Colonia Julia Aurelia Commoda (Thuburbo Majus)
36.4,10.616667,Pupput (Hammamet)
36.4123,9.08526,Uchi Maius
36.4242,9.21733,(Thugga)
36.490397,8.580217,Simitthus (Chemtou)
36.50468,9.081555,Thignica (Ain Tounga)
36.5277,9.88918,Municipium Aurelium Commodum (Henchir Bou Cha)
36.527815,9.361791,Thignica (Ain Tounga)
36.560414,8.757769,Bulla Regia
36.593152,2.445456,Tipasa (Tipaza)
36.597628,9.860814,(Jebel Moraba)
36.608681,10.169365,Uthina (Oudna)
36.60874,2.198826,Colonia Claudia Caesarea (Cherchell)
36.829485,9.841089,Thurburbo Minus (Thebourba)
36.856336,10.314921,Carthago (Carthage)
37.052482,10.05735,Utica
37.074178,15.278904,Syracusae (Syracuse)
37.244079,35.894983,Anazarbus
37.443816,-6.04667,Italica
37.4696,-5.650728,(Carmona)
37.507335,15.085354,Catăna (Catania)
37.600771,-0.980048,Carthago Nova (Cartagena)
37.88414,-4.788804,Corduba (Córdoba)
37.909824,22.892078,Corinth (Corinth)
37.956332,28.341756,Mastaura
37.9878,13.693664,Himera (Termini Imerese)
38.6463,-4.51827,Sisapo (Almodovar del Campo)
38.82,16.5833,Scolacium (Borgia)
38.915956,-6.337893,Emerita Augusta (Mérida)
39.073911,8.451355,Sulci (Sant'Antioco)
