http://www.wikidata.org/entity/Q2280708	Point(-79.461388888 40.184722222)	Kecksburg UFO incident
http://www.wikidata.org/entity/Q2377371	Point(-95.18583333 30.15722222)	Cash-Landrum incident
http://www.wikidata.org/entity/Q2420196	Point(-97.500277777 33.052777777)	Aurora, Texas, UFO incident
http://www.wikidata.org/entity/Q2891775	Point(-145.975 65.48388889)	Japan Air Lines flight 1628 incident
http://www.wikidata.org/entity/Q2985541	Point(-65.7 43.5)	Shag Harbour UFO incident
http://www.wikidata.org/entity/Q3149884	Point(-97.1075 48.4369)	Val Johnson incident
http://www.wikidata.org/entity/Q3313678	Point(-45.4344913 -21.5663609)	Varginha UFO incident
http://www.wikidata.org/entity/Q4607864	Point(-2.36667 49.7)	2007 Alderney UFO sighting
http://www.wikidata.org/entity/Q5420149	Point(-70.956371 42.946917)	Exeter incident
http://www.wikidata.org/entity/Q6477655	Point(145.134 -37.9411)	Westall UFO
http://www.wikidata.org/entity/Q6762072	Point(-111.26 47.42)	Mariana UFO incident
http://www.wikidata.org/entity/Q48805044	Point(-118.26 28.91)	USS Nimitz UFO incident
http://www.wikidata.org/entity/Q48805044	Point(-117.166666666 31.333333333)	USS Nimitz UFO incident
http://www.wikidata.org/entity/Q99472391	Point(9.139652 44.505601)	Zanfretta UFO Incident
http://www.wikidata.org/entity/Q108803795	Point(31.29114 -17.86352)	Ruwa UFO incident
http://www.wikidata.org/entity/Q111467367	Point(-106.897777777 34.0425)	Lonnie Zamora incident
http://www.wikidata.org/entity/Q117416952	Point(-71.886666666 -16.791388888)	Arequipa UFO incident
