latitude,longitude,label,link
42.0045,21.6595,The Sacred Stone of Tekia
51.42203,-1.84734,West Kennet Avenue,https://www.english-heritage.org.uk/visit/places/west-kennet-avenue/
51.971715,-4.791112,Standing Stones
50.65620,-1.42534,The Longstone
50.32455,5.51538,Danthine
50.31738,5.50879,Menhirs d’Oppagne
49.65566142622641,99.92948630378883,Deer Stone
54.289246935183435, -3.029474389051108,Rusland Standing Stone,https://www.megalithic.co.uk/article.php?sid=37998
54.218353507255, -3.326321958823209,Giant's Grave,https://en.wikipedia.org/wiki/Giant%27s_Grave,_Cumbria
54.65136593325159, -2.7612368795929347, A large standing stone hidden in shrubbery, https://www.megalithic.co.uk/article.php?sid=7498
54.62635172372871, -2.7272803163382418, Pair of standing stones
54.588596038895005, -2.781583443472149, The Cop Stone
54.539170587857974, -2.7874347673265434, Four Stone Hill (2 stones remain)
54.526419662730575, -2.6767429737027846, The Giant's Foot
54.52918673267422, -2.6825971931903188, Goggleby Stone
54.53010980591697, -2.68448178629295, Aspers Field Stone
54.534588612387175, -2.693841405960888, Thunder Stone (Private Land!)
54.19381257471459, -2.9762513060755937, The Toad Stone
54.16901051605342, -3.1130641366886866, Skelmore Head Standing Stones and Long Barrow
54.21833687389136, -3.326297428005266, Tall Standing Stones of the Giants Grave
50.15852748459147, -5.604510493164439, Men-an-tol - includes a stone with a large hole.
50.10502532995141, -5.209167068592183, The Tolvan (Holed) Stone
