13.01088	80.26386	Theosophical Society HQ	https://en.wikipedia.org/wiki/Helena_Blavatsky	Helena Petrovna Blavatsky - co-founder of the Theosophical Society (1875) and a major figure in Western esotericism — was well-known for her claims of contact with spirits and “Masters” (Mahatmas) through séances and psychic phenomena. Demonstrations often took place at the Theosophical HQ.
-19.77403	-47.95727	Chico Xavier's Grupo Espírita	https://en.wikipedia.org/wiki/Chico_Xavier	This center, founded by Chico Xavier after he moved to Uberaba in 1959, hosted countless mediumship sessions where he channeled messages from spirits, provided healing passes, and psychographed letters and books.
-37.81507	144.9665	The Daventport Brothers	https://en.wikipedia.org/wiki/Davenport_brothers	On September 2, 1876, the Davenport Brothers staged their first Australian séance at Melbourne Town Hall, performing their famed “mysterious cabinet” act before a packed and curious audience of clergy, politicians, and skeptics. During the dark séance, witnesses reported seeing ghostly arms and moving objects even though the brothers appeared securely bound inside their cabinet, leaving spectators divided between believers in spiritual forces and those convinced of clever trickery.
42.35143	-79.32601	Lily Dale Auditorium	https://www.lilydaleassembly.org	Still active centre for séances; countless documented sittings including Houdini’s widow’s attempts.
34.10241	-118.32809	The Houdini Séance Room	https://www.wildabouthoudini.com/2011/12/mysteries-scandals-knickerbocker-hotel.html	Final official séance to contact Harry Houdini, held on rooftop. Annual tradition continues.
51.49978	-0.14169	Levitation at Buckingham Gate	https://en.wikipedia.org/wiki/Daniel_Dunglas_Home	Site of Home’s famous levitation from one window to another, witnessed by aristocrats (although accounts differ!)
52.63409	1.29684	Sara of the Key Merchants Arms	https://www.visitnorwich.co.uk/article/the-ghost-of-19-magdalen-street/	After years of strange occurrences in the old building at 19 Magdalen Street, the shop’s Oxfam owners held a séance to uncover the cause. Through a medium, they contacted the spirit of Sara, a murdered barmaid from the pub’s past who didn’t realise she had died; two failed exorcisms followed as attempts to bring her peace.
52.36617	1.15649	The Scole Experiment	https://www.thescoleexperiment.com/	The Scole Experiment (1993–1998) was a series of séances held in the cellar of a farmhouse in Scole, Norfolk, where a small group of mediums claimed to produce physical phenomena under the observation of Society for Psychical Research investigators. Lights, voices, and unexplained images on sealed film rolls were reported, making it one of the most controversial modern cases in psychical research.
56.66169	-3.7385	(site of) Ballechin House	https://www.podpage.com/haunted-history-chronicles/blog/the-haunting-of-ballechin-house-ghosts-controversy-and-the-fall-of-ada-goodrich-freer/	The séance at Ballechin House was conducted by Ada Goodrich-Freer and her team in an attempt to communicate with the restless spirits said to haunt the estate. Though meticulously documented, these séances ultimately fueled controversy and scandal, leading to Freer’s professional downfall and casting doubt on the credibility of Victorian ghost hunting.
51.24562	-0.71038	(site of) Ash Manor	https://occult-world.com/ash-manor-ghost/	Nandor Fodor invited medium Eileen J. Garrett to the haunted house after months of unexplained noises and ghostly sightings terrified the Keel family. During the séance, Garrett entered a trance and, through her control “Uvani, ” revealed that the ghost drew strength from the family’s emotional turmoil, ultimately exposing deep psychological tensions as the true source of the haunting.
51.5441	-0.05969	(site of) 55 Eleanor Road	https://en.wikipedia.org/wiki/Katie_King_(spirit)	Home of Florence Cook, who delivered the first full spirit materialisation in England - that of "Katie King".
51.52217	-0.11874	Agnes Guppys apport to Holborn	https://strandmag.com/the-bells-whistles-tour-of-victorian-spiritualist-london/	On June 3rd, 1871, during a séance at 61 Lamb’s Conduit Street, the medium Agnes Guppy was said to have been mysteriously “apported” — transported through the air from her home in Highbury to appear suddenly at the séance table.
