50.11715	-5.47795	The Giants Who Built the Mount	http://antiq.wiki/?s17-l479	Cormoran, a giant, built St. Michael's Mount from huge stones carried from nearby granite hills, with the help of his Giantess wife, Cormelian, who did much of the laborious work. After catching Cormelian using greenstone instead of the required grey, Cormoran scolded her, resulting in her dropping the greenstone, which remains isolated and known as Chapel Rock.
50.16	-5.53	Blunderbore	https://en.wikipedia.org/wiki/Blunderbore
1.64939	29.51386	Negoogunogumbar	http://www.wikidata.org/entity/Q60853410	A child-eating giant!
50.1736	-5.4776	Trecobben	https://en.wikipedia.org/wiki/Trencrom_Hill
58.05121	14.34498	Visit the Giant	https://sv.wikipedia.org/wiki/J%C3%A4tten_Vist	Created the island in the middle of Lake Vättern
52.91666	6.58333	Ellert and Brammert	https://en.wikipedia.org/wiki/Ellert_and_Brammert
50.84256	4.35252	Rolle	https://www.wikidata.org/wiki/Q126964132	A 9 foot tall giant from Brussels folklore
52.90844	-3.89238	Rhitta Gawr	https://www.bbc.co.uk/news/uk-wales-56913993	Giant-king of wales, his cape was made from the beards of defeated kings.
51.21226	4.40425	Lange Wapper	https://en.wikipedia.org/wiki/Lange_Wapper
39.09797	140.04615	Tenaga-Ashinaga	https://kevinpage.co.uk/news-and-blog/introducing-ashinaga-and-tenaga/	Ashinaga and Tenaga, two fascinating yokai from Japanese folklore, symbolize the power of teamwork and adaptability. With Ashinaga’s long legs and Tenaga’s extended arms, they form an extraordinary partnership.
51.0686	-1.3143	Colbrand	https://en.wikipedia.org/wiki/Colbrand_(giant)	Colbrand, a legendary Danish giant of English folklore, was defeated by Sir Guy of Warwick to save Winchester from northern invaders. His legacy endured in literature, with mentions in Shakespeare's works and as a nickname for people of great size or strength in later centuries.
50.92042	-1.3998	Ascapart	https://en.wikipedia.org/wiki/Ascapart	Ascapart, a 30-foot-tall giant from English folklore, was defeated by Sir Bevis of Hampton, who made him his squire before later killing him for betrayal.
50.6295	3.05891	Phinaert the Giant	https://en.wikipedia.org/wiki/Lyd%C3%A9ric_and_Phinaert	Lydéric and Phinaert are semi-legendary figures linked to the founding of Lille around 640 AD. According to the tale, Lydéric avenged the murder of his parents (Prince Salvaert and Ermengaert) by slaying the giant Phinaert, then inherited his lands and established the city.
35.29341	136.11846	Daidarabotchi	https://yokai.com/daidarabotchi/	Daidarabotchi are colossal humanoids resembling bald-headed priests, with big, rolling eyes and pitch black skin. They possess immense strength, capable of building mountains by piling up rocks and dirt, and shaping the landscape with their massive footprints.
36.70441	138.14434	Daidarabotchi	https://yokai.com/daidarabotchi/	Daidarabotchi are colossal humanoids resembling bald-headed priests, with big, rolling eyes and pitch black skin. They possess immense strength, capable of building mountains by piling up rocks and dirt, and shaping the landscape with their massive footprints.
36.37029	140.45943	Daidarabotchi	https://yokai.com/daidarabotchi/	Daidarabotchi are colossal humanoids resembling bald-headed priests, with big, rolling eyes and pitch black skin. They possess immense strength, capable of building mountains by piling up rocks and dirt, and shaping the landscape with their massive footprints.
36.13462	138.03684	Daidarabotchi	https://yokai.com/daidarabotchi/	Daidarabotchi are colossal humanoids resembling bald-headed priests, with big, rolling eyes and pitch black skin. They possess immense strength, capable of building mountains by piling up rocks and dirt, and shaping the landscape with their massive footprints.
35.54608	133.2278	Gashadokuro	https://yokai.com/gashadokuro/	A Gashadokuro is a skeletal giant yōkai that wanders the countryside at night, making rattling sounds with its teeth and bones. It is said to be formed from the spirits of people who died in mass graves or due to famine, their anger and pain fueling its supernatural existence.
53.33226	-0.73939	The Giant and the Dwarf	https://lincolnshirefolktalesproject.com/2024/02/20/in-my-pocket	A wandering giant and the dwarf who rides in his pocket steal and eat sheep, tricking an angry wizard who owns the flock. The wizard later enslaves the giant to move hills and protect the land from flooding	#attrib
53.52044	-0.92456	William of Lindholme	https://lincolnshirefolktalesproject.com/2024/02/12/william-of-lindholme	William of Lindholme is portrayed in legend as a giant who accidentally kills sparrows and hurls huge stones at his parents, then strikes a deal with the Devil to build a marsh causeway that remains unfinished. He later vanishes from the world by burying himself alive, leaving scattered boulders and stories of demonic labour in his wake	#attrib
