40.60472	8.58972	Area archeologica di Sa Figu	http://www.wikidata.org/entity/Q3685189
40.8485	8.81816	Domus de Janas of Sedini	http://www.wikidata.org/entity/Q3713396
39.31	9.17833	S'acqua 'e is dolus	http://www.wikidata.org/entity/Q3943281
39.97794	9.63205	Domus de janas di Lotzorai	http://www.wikidata.org/entity/Q15836508
40.69803	8.51881	Domus de janas di Molafà	http://www.wikidata.org/entity/Q17638617
40.74308	8.61037	Domus de janas di Molafà	http://www.wikidata.org/entity/Q17638617
40.8401	8.2231	Q26772481	http://www.wikidata.org/entity/Q26772481
40.68305	8.56111	Q26772485	http://www.wikidata.org/entity/Q26772485
40.61653	8.64195	Domus de janas di Sa Figu Niedda (Florinas)	http://www.wikidata.org/entity/Q30253125
40.61144	8.65093	Domus de janas di Sa Rocca 'e su Lampu	http://www.wikidata.org/entity/Q30253275
40.62755	8.6231	domus de janas di Paesanu (Ossi)	http://www.wikidata.org/entity/Q38795074
40.66009	8.62151	Domus de janas di Pesciarzos	http://www.wikidata.org/entity/Q47530285
40.53676	8.36816	Domus de janas di Scala Piccada	http://www.wikidata.org/entity/Q47530359
40.58902	9.26161	Q47530371	http://www.wikidata.org/entity/Q47530371
39.76804	9.65396	Q47795031	http://www.wikidata.org/entity/Q47795031
40.56061	8.83929	domus de janas di Su Stampu 'e sa Fata	http://www.wikidata.org/entity/Q61891470
40.09159	8.88232	Q90885127	http://www.wikidata.org/entity/Q90885127
40.60441	8.59278	Q122166082	http://www.wikidata.org/entity/Q122166082
40.20709	9.02541	Q122166110	http://www.wikidata.org/entity/Q122166110
40.4399	8.63331	Q122166139	http://www.wikidata.org/entity/Q122166139
40.30098	9.47801	Q122204924	http://www.wikidata.org/entity/Q122204924
39.24572	9.56778	Q122204935	http://www.wikidata.org/entity/Q122204935
40.45187	8.77181	Q122204936	http://www.wikidata.org/entity/Q122204936
39.22382	8.43248	Q122205162	http://www.wikidata.org/entity/Q122205162
39.9704	8.88426	Q122324717	http://www.wikidata.org/entity/Q122324717
40.60947	8.64835	Q122324737	http://www.wikidata.org/entity/Q122324737
40.17867	8.57262	Domus de janas di Serruggiu	http://www.wikidata.org/entity/Q123956485
40.64953	8.89034	Shelter of Luzzanas	http://www.wikidata.org/entity/Q135297551
36.83331	28.63531	Caunos Tombs of the Kings	https://archaeologymag.com/encyclopedia/lycian-tombs-kaunos/	Impressive Lycian rock-cut tombs carved into cliffs overlooking the Dalyan River, dating back to the 4th century BCE. These ancient tombs reflect the grandeur of Lycian funerary architecture and are a major historical and tourist attraction.
36.61833	29.11777	Tomb of Amyntas	https://en.wikipedia.org/wiki/Tomb_of_Amyntas	The Tomb of Amyntas is a grand Lycian rock-hewn tomb from 350 BCE, located in Fethiye, Turkey, once part of the Persian Empire's satrapy of Lycia. Named after an inscription referencing "Amyntas, son of Hermagios
