latitude,longitude,label,link
-27.4770,152.9930,Toowong Cemetery Ghost Tour,http://brisbaneghosttours.com.au/
-27.4850,153.0280,South Brisbane Cemetery Ghost Tour,http://brisbaneghosttours.com.au/
-27.4960,153.0290,Boggo Road Gaol Ghost Tour,http://brisbaneghosttours.com.au/
-27.4685,153.0234,CBD Ghost Tour,http://brisbaneghosttours.com.au/
-27.6167,152.7606,Ipswich Cemetery Ghost Tour,http://brisbaneghosttours.com.au/
38.6315,-90.1848,St. Louis Haunted History Tour,http://missourighosts.net/
39.0845,-94.5850,Kansas City Ghosts and Gangsters Tour,http://missourighosts.net/
39.7084,-91.3585,Hannibal Ghost Walk,http://missourighosts.net/
37.2309,-93.2982,Springfield Paranormal Tour,http://missourighosts.net/
29.897928,-81.312438,A Ghostly Encounter,http://staugustineghosttours.net/
29.897928,-81.312438,A Paranormal Encounter,http://staugustineghosttours.net/
30.2688,-97.7413,Haunted Austin Walking Tour,http://www.austinghosttours.com/
30.3535,-97.6359,Raw Evidence,http://www.austinghosttours.com/
48.4245,-123.3697,Ghostly Walks,https://discoverthepast.com/ghostly-walks/
39.8240,-77.2316,Civil War Spirits,http://www.ghostsofgettysburg.com/
39.8240,-77.2316,Haunted Campus,http://www.ghostsofgettysburg.com/
39.8240,-77.2316,Echoes of Dixie,http://www.ghostsofgettysburg.com/
41.4865,-71.3265,Olde Town Ghost Walk,http://www.ghostsofnewport.com/
29.8927,-81.3145,A Ghostly Experience,http://www.ghosttoursofstaugustine.net/
29.8927,-81.3145,Haunted Pub Crawl,http://www.ghosttoursofstaugustine.net/
-45.8742,170.5036,The Dunedin Ghost Tour,http://www.hairraisertours.com/
-45.8645,170.5150,The Northern Cemetery Tour,http://www.hairraisertours.com/
-45.8840,170.5000,The Southern Cemetery Tour,http://www.hairraisertours.com/
-45.8130,170.6180,The Port Chalmers Ghost Tour,http://www.hairraisertours.com/
-45.8645,170.5150,The Ghost Garden Tour,http://www.hairraisertours.com/
38.8436,-82.1371,Mothman Haunted History Walk of Point Pleasant,http://www.hauntedhistory.net/
38.2815,-80.8526,Haunted History Walk of Summersville WV,http://www.hauntedhistory.net/
40.8898,-81.5979,Spirits & Spirits Canal Boat Cruise,http://www.hauntedhistory.net/
40.8898,-81.5979,Haunted History Walks of Canal Fulton,http://www.hauntedhistory.net/
29.9574,-90.0659,French Quarter Ghosts & Legends Tour,http://www.hauntedhistorytours.com/
29.9574,-90.0659,5-in-1 Haunted Tour Experience,http://www.hauntedhistorytours.com/
32.0716,-81.0934,Haunted Savannah Original Ghost Tour,http://www.hauntedsavannahtours.com/
32.0716,-81.0934,Spirits & Scoundrels Adults Only Ghost Tour,http://www.hauntedsavannahtours.com/
32.0716,-81.0934,Haunted Hops Savannah Pub Tour,http://www.hauntedsavannahtours.com/
42.3601,-71.0558,Ghosts & Gravestones Night Tour,http://www.historictours.com/boston/
51.5154,-0.0975,The Friday Night Ghost Walk,http://www.london-ghost-tour.com/
51.5134,-0.0889,The Saturday Night Ghost Walk,http://www.london-ghost-tour.com/
51.5152,-0.0711,The Jack The Ripper Walk,http://www.london-ghost-tour.com/
51.5145,-0.0975,The Condemned and The Cursed - A Haunted History Walk,http://www.london-ghost-walk.co.uk/
51.5133,-0.0886,The Doomed and The Dead - Old City Ghost Walk,http://www.london-ghost-walk.co.uk/
51.5128,-0.0926,The Dead of The Night - Twilight Ghost Walk,http://www.london-ghost-walk.co.uk/
43.2525,-79.0705,Ghost Tours of Fort George,http://www.niagaraghosts.com/
38.8906,-90.1843,Alton Hauntings Tour,http://altonhauntings.com
39.8417,-88.9548,Haunted Decatur Tour,http://haunteddecatur.com
39.7968,-89.6475,Springfield Hauntings Tour,http://springfieldhauntings.com
41.8756,-87.6244,Weird Chicago Tours,http://weirdchicago.com
42.3134,-122.9663,Bump in the Night Tours,http://bumpinthenight.net
41.8303,-71.4096,Providence Ghost Tour,http://www.providenceghosttour.com/
53.4020,-2.9707,The Famous Hope Street Shivers,http://www.shiverpool.co.uk/
53.4020,-2.9707,The Secret Garden Cemetery Shivers St James’ Necropolis,http://www.shiverpool.co.uk/
53.4068,-2.9880,The Auld City & The Dead House,http://www.shiverpool.co.uk/
