55.95325	-3.18827	Edinburgh Ghost Tours	https://www.mercattours.com/tours/ghost-tours
51.50735	-0.12776	London Ghost Walks	https://www.london-ghost-walk.co.uk/
40.71278	-74.00594	Ghosts of New York Walking Tours	https://www.ghostsofny.com/
50.07554	14.43780	Ghost Tours of Prague	https://www.mcgeesghosttours.com/
46.81388	-71.20798	Ghost Tours of Québec	https://www.ghosttoursofquebec.com/
32.08090	-81.09120	Savannah Ghost Tours	https://www.ghostsavannah.com/
34.22573	-77.94471	Ghost Walk of Old Wilmington	https://www.hauntedwilmington.com/
-33.86882	151.20929	Haunted Sydney Ghost Tours	https://www.ghosttours.com.au/
53.95997	-1.08730	York Ghost Walks	https://www.theoriginalghostwalkofyork.co.uk/
42.36008	-71.05888	Boston Ghosts & Gravestones Tour	https://www.ghostsandgravestones.com/boston
32.77647	-79.93105	Charleston Ghost Tours	https://bulldogtours.com/tours/ghost
35.71426	-83.51016	Ghost Walk of Gatlinburg	https://www.ghostwalkofgatlinburg.com/
29.95107	-90.07153	New Orleans Ghost Adventures Tours	https://www.neworleansghostadventurestour.com/
39.95258	-75.16522	Ghost Tour of Philadelphia	https://www.ghosttour.com/
52.52000	13.40500	Berlin Ghost Walks	https://www.berlinghostwalk.com/
43.25469	-79.07190	Ghost Walk of Niagara-on-the-Lake	https://ghostwalks.com/
24.55506	-81.78001	Ghost Tour of Key West	https://www.hauntedkeywest.com/
45.42153	-75.69719	Haunted Walk of Ottawa	https://hauntedwalk.com/ottawa-tours/
61.21806	-149.90028	Ghost Tours of Anchorage	https://www.ghosttoursofanchorage.com/
39.83093	-77.23110	Ghosts of Gettysburg Tours	https://www.ghostsofgettysburg.com/
35.08439	-106.65042	Ghost Tour of Old Town Albuquerque	https://www.toursofoldtown.com/ghost-tours.html
32.71574	-117.16109	Haunted San Diego Ghost Tours	https://hauntedsandiegotours.com/
51.50735	-0.12776	Haunted London Pub Tour	https://www.london-walking-tours.co.uk/haunted-london-pub-tour/
38.25266	-85.75846	Ghost Walk of Old Louisville	https://www.louisvillehistorictours.com/
61.21806	-149.90028	Ghost Tours of Anchorage	https://www.alaskaghosttours.com/
43.65323	-79.38318	Ghost Tours of Toronto	https://www.ghostwalks.com/toronto
50.08997	14.39885	Ghost Tour of Prague Castle	https://www.mcgeesghosttours.com/
35.59506	-82.55149	Ghost Walk of Old Asheville	https://www.hauntedasheville.com/
59.32932	18.06858	Ghost Tours of Stockholm	https://www.stockholmghostwalk.com/
55.95187	-3.18754	Ghost Tour of Edinburgh Vaults	https://www.cityofthedeadtours.com/
52.63166903975418	1.2969419823782031	Elm Hill Ghost Walk	https://www.ghostwalksnorwich.co.uk/
52.63129325278608	1.3076781237989423	River Ghost Walk	https://www.ghostwalksnorwich.co.uk/
