latitude,longitude,label,link
52.693843048191894, 1.262120443113212, Horsford,https://en.wikipedia.org/wiki/Horsford_Castle
52.70341278482667, 0.6908922037089151, Castle Acre, https://www.english-heritage.org.uk/visit/places/castle-acre-castle-and-bailey-gate
52.22309216437306, 0.9643012741527188, Haughley Castle,https://en.wikipedia.org/wiki/Haughley_Castle
53.05654920344451, 0.10744637980619465, King's Hill, https://historicengland.org.uk/listing/the-list/list-entry/1018583?section=official-list-entry
52.66538671337567, -1.618419715825787, Seckington Castle
52.56244505047613, -0.8506246396316198, Hallaton Castle, https://historicengland.org.uk/listing/the-list/list-entry/1010487
53.23630993467209, -1.1541328605909873, Cuckney Castle, 
51.97122765720509, -0.33230686853703045, Pirton Castle
52.411714704843966, -1.2060709896229482, Shawell Castle, http://www.ecastles.co.uk/shawell.html
53.14111806340918, -2.9561501861972217, Dodleston Castle
52.85964115976367, -1.6905277918921555, Tutbury Castle
50.383628311074666, -4.048387300066888, Plympton Castle, https://historicengland.org.uk/listing/the-list/list-entry/1003865
50.43199598748117, -3.6905487744114214, Totnes Castle, http://www.english-heritage.org.uk/visit/places/totnes-castle/
54.07666083179139, -2.766155003202123, Halton Castle,https://historicengland.org.uk/listing/the-list/list-entry/1012440
